,mode,map,type,pl1_tm1_brawler,pl1_tm1_brwlr_trop,pl1_tm1_brwlr_pwr,pl2_tm1_brawler,pl2_tm1_brwlr_trop,pl2_tm1_brwlr_pwr,pl3_tm1_brawler,pl3_tm1_brwlr_trop,pl3_tm1_brwlr_pwr,pl1_tm2_brawler,pl1_tm2_brwlr_trop,pl1_tm2_brwlr_pwr,pl2_tm2_brawler,pl2_tm2_brwlr_trop,pl2_tm2_brwlr_pwr,pl3_tm2_brawler,pl3_tm2_brwlr_trop,pl3_tm2_brwlr_pwr,tm1_win,unq_battle_id
1108,hotZone,Split,ranked,FRANK,959,10,POCO,962,10,SURGE,955,10,STU,748,10,TICK,763,10,SURGE,793,10,True,20210822T045632.000Z_15000294_5180
1109,gemGrab,Stardust Storm,ranked,GENE,930,10,CROW,840,10,SPIKE,839,10,STU,1206,10,GENE,1152,10,SPIKE,1169,10,True,20210822T045709.000Z_15000403_6136
1110,hotZone,Split,ranked,COLONEL RUFFS,694,10,EMZ,790,10,ROSA,704,10,FRANK,965,10,SURGE,961,10,POCO,968,10,False,20210822T045851.000Z_15000294_5082
1111,gemGrab,Stardust Storm,ranked,8-BIT,929,10,CROW,937,10,TARA,951,10,MORTIS,1188,10,BELLE,1088,10,LEON,977,10,True,20210822T045935.000Z_15000403_6070
1112,gemGrab,Stardust Storm,ranked,MORTIS,741,10,PENNY,691,10,JESSIE,655,10,BYRON,844,10,AMBER,866,10,SHELLY,992,10,False,20210822T050018.000Z_15000403_4789
1113,hotZone,Split,ranked,FRANK,971,10,POCO,974,10,SURGE,967,10,DYNAMIKE,761,10,SURGE,769,10,ROSA,725,10,True,20210822T050202.000Z_15000294_5167
1114,gemGrab,Stardust Storm,ranked,GENE,977,10,AMBER,962,10,RICO,964,10,BELLE,1077,10,MORTIS,1176,10,LEON,967,10,False,20210822T050318.000Z_15000403_6123
1115,gemGrab,Stardust Storm,ranked,SHELLY,998,10,GENE,855,10,AMBER,873,10,SPIKE,780,10,LEON,830,10,PENNY,926,10,True,20210822T050424.000Z_15000403_5262
1116,hotZone,Split,ranked,EL PRIMO,859,10,FRANK,821,10,JESSIE,750,10,FRANK,977,10,SURGE,973,10,POCO,980,10,True,20210822T050527.000Z_15000294_5360
1117,brawlBall,Wavedash,ranked,BIBI,902,10,SANDY,0,1,SQUEAK,154,7,TARA,854,10,STU,991,10,GALE,821,10,False,20210822T050621.000Z_15000410_3722
1118,gemGrab,Stardust Storm,ranked,BELLE,1082,10,MORTIS,1180,10,LEON,973,10,BELLE,989,10,LEON,941,10,MORTIS,974,10,True,20210822T050804.000Z_15000403_6139
1119,gemGrab,Stardust Storm,ranked,DYNAMIKE,804,10,LEON,795,10,MORTIS,770,10,STU,1194,10,GENE,981,10,SPIKE,1157,10,False,20210822T050818.000Z_15000403_5701
1120,hotZone,Split,ranked,STU,726,10,SURGE,721,10,BARLEY,471,9,FRANK,967,10,POCO,970,10,SURGE,963,10,False,20210822T050819.000Z_15000294_4818
1121,gemGrab,Stardust Storm,ranked,MORTIS,755,9,SANDY,768,10,8-BIT,679,10,GENE,862,10,AMBER,880,10,COLETTE,900,10,False,20210822T051004.000Z_15000403_4844
1122,hotZone,Split,ranked,TICK,733,10,SURGE,732,10,STU,770,10,FRANK,973,10,POCO,976,10,SURGE,969,10,False,20210822T051041.000Z_15000294_5153
1123,gemGrab,Stardust Storm,ranked,LEON,979,10,MORTIS,1184,10,BELLE,1087,10,STU,991,10,RICO,1107,10,GENE,1105,10,False,20210822T051150.000Z_15000403_6453
1124,hotZone,Split,ranked,SANDY,572,10,RICO,982,10,SPROUT,839,10,GALE,961,10,EL PRIMO,1013,10,SURGE,980,10,False,20210822T051350.000Z_15000294_5347
1125,gemGrab,Stardust Storm,ranked,STU,1198,10,GENE,987,10,SPIKE,1161,10,TICK,750,10,SHELLY,709,10,SANDY,732,10,True,20210822T051610.000Z_15000403_5537
1126,hotZone,Split,ranked,RICO,820,10,DYNAMIKE,769,10,BARLEY,737,10,FRANK,979,10,POCO,982,10,SURGE,975,10,False,20210822T051646.000Z_15000294_5262
1127,gemGrab,Stardust Storm,ranked,BELLE,1076,10,LEON,969,10,MORTIS,1172,10,SPIKE,942,10,GENE,993,10,TARA,961,10,False,20210822T051653.000Z_15000403_6113
1128,gemGrab,Stardust Storm,ranked,GENE,869,10,COLETTE,906,10,AMBER,887,10,GENE,715,10,PENNY,669,10,MORTIS,780,10,True,20210822T051729.000Z_15000403_4826
1129,hotZone,Split,ranked,RICO,817,10,STU,774,10,STU,707,10,GALE,967,10,SURGE,986,10,EL PRIMO,1018,10,False,20210822T051954.000Z_15000294_5269
1130,gemGrab,Stardust Storm,ranked,TARA,1219,10,PENNY,1218,10,CROW,1218,10,MORTIS,1160,10,JESSIE,937,10,LEON,959,10,True,20210822T052015.000Z_15000403_6711
1131,hotZone,Split,ranked,RICO,763,10,STU,956,10,SURGE,728,10,FRANK,985,10,POCO,988,10,SURGE,981,10,False,20210822T052101.000Z_15000294_5401
1132,brawlBall,Wavedash,ranked,CARL,834,10,ROSA,834,10,DYNAMIKE,837,10,SURGE,857,10,ROSA,966,10,TICK,980,10,True,20210822T052106.000Z_15000410_5308
1133,hotZone,Split,ranked,BIBI,858,10,RICO,823,10,POCO,915,10,FRANK,991,10,POCO,994,10,SURGE,987,10,False,20210822T052236.000Z_15000294_5568
1134,hotZone,Split,ranked,EL PRIMO,1023,10,GALE,973,10,SURGE,992,10,RICO,817,10,BROCK,840,10,SPROUT,879,10,True,20210822T052239.000Z_15000294_5524
1135,brawlBall,Wavedash,ranked,EMZ,837,10,MORTIS,746,10,BULL,809,10,ROSA,956,10,SURGE,848,10,TICK,970,10,False,20210822T052400.000Z_15000410_5166
1136,hotZone,Split,ranked,EL PRIMO,1028,10,GALE,979,10,SURGE,998,10,RICO,667,10,TICK,692,10,EL PRIMO,682,10,True,20210822T052512.000Z_15000294_5046
1137,brawlBall,Wavedash,ranked,GALE,830,10,CARL,835,10,DYNAMIKE,811,10,ROSA,962,10,SURGE,855,10,TICK,976,10,True,20210822T052627.000Z_15000410_5269
1138,hotZone,Split,ranked,FRANK,997,10,POCO,1000,10,SURGE,993,10,BEA,806,10,COLT,790,10,STU,806,10,True,20210822T052700.000Z_15000294_5392
1139,hotZone,Split,ranked,FRANK,1003,10,SURGE,999,10,POCO,1005,10,GALE,752,10,DYNAMIKE,705,10,RICO,694,10,True,20210822T053154.000Z_15000294_5158
1140,brawlBall,Wavedash,ranked,ROSA,952,10,SURGE,846,10,TICK,966,10,FRANK,810,10,TARA,773,10,BIBI,732,10,False,20210822T053200.000Z_15000410_5079
1141,gemGrab,Stardust Storm,ranked,SPIKE,886,10,JESSIE,867,10,SANDY,802,10,SPIKE,1165,10,STU,1202,10,GENE,1052,10,True,20210822T053203.000Z_15000403_5974
1142,brawlBall,Wavedash,ranked,MORTIS,847,10,CROW,777,10,EMZ,772,10,BULL,931,10,DYNAMIKE,943,10,BUZZ,932,10,False,20210822T053227.000Z_15000410_5202
1143,hotZone,Split,ranked,EL PRIMO,1084,10,SURGE,1046,10,GALE,985,10,RICO,750,10,COLONEL RUFFS,863,10,RICO,673,10,True,20210822T053228.000Z_15000294_5401
1144,brawlBall,Wavedash,ranked,MORTIS,838,10,COLETTE,834,10,EL PRIMO,883,10,SHELLY,819,10,MORTIS,821,10,COLETTE,835,10,False,20210822T053540.000Z_15000410_5030
1145,brawlBall,Wavedash,ranked,STU,778,10,RICO,764,10,CROW,821,10,ROSA,993,10,GALE,865,10,CARL,968,10,False,20210822T053548.000Z_15000410_5189
1146,brawlBall,Wavedash,ranked,ROSA,666,10,GALE,803,10,CARL,751,10,CARL,1003,10,ROSA,952,10,TICK,966,10,True,20210822T053711.000Z_15000410_5141
1147,hotZone,Split,ranked,SURGE,1051,10,GALE,991,10,EL PRIMO,1089,10,GALE,558,10,DYNAMIKE,720,10,SURGE,750,10,True,20210822T053803.000Z_15000294_5159
1148,brawlBall,Wavedash,ranked,GALE,931,10,CARL,1019,10,ROSA,1018,10,CARL,974,10,GALE,872,10,ROSA,999,10,True,20210822T053845.000Z_15000410_5813
1149,brawlBall,Wavedash,ranked,EL PRIMO,806,10,ROSA,849,10,RICO,731,10,SURGE,952,10,ROSA,942,10,TICK,956,10,False,20210822T054155.000Z_15000410_5236
1150,hotZone,Split,ranked,GALE,997,10,EL PRIMO,1094,10,SURGE,1056,10,SURGE,831,10,EDGAR,707,10,RICO,734,10,True,20210822T054552.000Z_15000294_5419
1151,brawlBall,Wavedash,ranked,ROSA,774,10,CARL,656,10,GALE,643,10,SURGE,958,10,ROSA,948,10,TICK,962,10,False,20210822T054641.000Z_15000410_4941
1152,brawlBall,Wavedash,ranked,JACKY,807,10,DYNAMIKE,787,10,TARA,848,10,ROSA,954,10,SURGE,964,10,TICK,968,10,False,20210822T055010.000Z_15000410_5328
1153,knockout,Ends Meet,ranked,TICK,896,10,BROCK,956,10,BUZZ,948,10,STU,798,10,JACKY,774,10,SPROUT,749,10,True,20210822T055134.000Z_15000360_5121
1154,gemGrab,Stardust Storm,ranked,SPIKE,1153,10,GENE,1284,10,STU,1190,10,SANDY,877,10,SPROUT,838,10,PENNY,765,10,True,20210822T055212.000Z_15000403_6107
1155,brawlBall,Wavedash,ranked,SANDY,821,10,BEA,777,10,STU,756,10,ROSA,960,10,SURGE,970,10,TICK,974,10,False,20210822T055425.000Z_15000410_5258
1156,gemGrab,Stardust Storm,ranked,GENE,727,10,SPIKE,764,10,GENE,1129,10,RICO,1099,10,SANDY,1148,10,BELLE,1144,10,False,20210822T055638.000Z_15000403_6011
1157,brawlBall,Wavedash,ranked,FRANK,811,10,ROSA,753,8,JACKY,767,10,ROSA,966,10,SURGE,976,10,TICK,980,10,False,20210822T055806.000Z_15000410_5253
1158,brawlBall,Wavedash,ranked,SURGE,982,10,ROSA,972,10,TICK,986,10,GALE,984,10,ROSA,984,10,CARL,984,10,True,20210822T060105.000Z_15000410_5892
1159,gemGrab,Stardust Storm,ranked,GENE,1005,10,LEON,952,10,SANDY,725,10,GENE,1287,10,STU,1194,10,SPIKE,1157,10,False,20210822T060141.000Z_15000403_6320
1160,brawlBall,Wavedash,ranked,DYNAMIKE,891,10,ROSA,849,10,CARL,883,10,SURGE,988,10,ROSA,978,10,TICK,992,10,True,20210822T060224.000Z_15000410_5581
1161,brawlBall,Wavedash,ranked,TARA,787,10,CARL,956,10,STU,798,10,ROSA,968,10,TICK,982,10,SURGE,978,10,False,20210822T060454.000Z_15000410_5469
1162,gemGrab,Stardust Storm,ranked,BELLE,690,10,GENE,740,10,MAX,799,10,BELLE,1141,10,SPIKE,1038,10,CROW,1223,10,True,20210822T060657.000Z_15000403_5631
1163,gemGrab,Stardust Storm,ranked,STU,769,10,GENE,879,10,MR. P,975,10,GENE,1290,10,STU,1198,10,SPIKE,1161,10,False,20210822T060715.000Z_15000403_6272
1164,bounty,Snake Prairie,ranked,ROSA,750,10,TARA,813,10,BO,758,10,ROSA,954,10,PIPER,1223,10,BO,1225,10,True,20210822T060817.000Z_15000004_5723
1165,brawlBall,Wavedash,ranked,ROSA,995,10,GALE,994,10,CARL,915,10,STU,786,10,SURGE,803,10,NITA,723,10,True,20210822T060818.000Z_15000410_5216
1166,brawlBall,Wavedash,ranked,SURGE,984,10,TICK,988,10,ROSA,974,10,JESSIE,831,10,RICO,783,10,MAX,732,10,True,20210822T060901.000Z_15000410_5292
1167,gemGrab,Stardust Storm,ranked,BELLE,1129,10,SPIKE,1027,10,CROW,1211,10,STU,1232,10,GENE,1200,10,SPIKE,1159,10,True,20210822T060953.000Z_15000403_6958
1168,brawlBall,Wavedash,ranked,STU,842,10,MAX,891,10,EL PRIMO,784,10,ROSA,1001,10,CARL,921,10,GALE,1000,10,False,20210822T061020.000Z_15000410_5439
1169,brawlBall,Wavedash,ranked,ROSA,1006,10,GALE,1005,10,CARL,927,10,ROSA,555,10,EL PRIMO,941,10,RICO,807,10,True,20210822T061158.000Z_15000410_5241
1170,brawlBall,Wavedash,ranked,TICK,994,10,ROSA,980,10,SURGE,990,10,ROSA,825,10,CARL,873,10,GALE,852,10,False,20210822T061205.000Z_15000410_5514
1171,siege,Bot Drop,ranked,MAX,920,10,CARL,952,10,BELLE,944,10,COLT,816,10,BEA,850,10,BELLE,791,10,True,20210822T061214.000Z_15000097_5273
1172,bounty,Snake Prairie,ranked,ROSA,944,10,PIPER,1211,10,BO,1213,10,TARA,822,10,ROSA,915,10,BO,917,10,True,20210822T061407.000Z_15000004_6022
1173,bounty,Snake Prairie,ranked,PIPER,865,10,TARA,792,10,BO,874,10,TARA,913,10,BO,775,10,MORTIS,963,10,False,20210822T061420.000Z_15000004_5182
1174,brawlBall,Wavedash,ranked,CARL,769,10,ROSA,795,10,GALE,834,10,ROSA,1011,10,CARL,933,10,GALE,1010,10,False,20210822T061430.000Z_15000410_5352
1175,siege,Bot Drop,ranked,STU,1206,10,JESSIE,1180,10,BELLE,1087,10,MAX,926,10,BELLE,950,10,CARL,958,10,True,20210822T061511.000Z_15000097_6307
1176,gemGrab,Stardust Storm,ranked,GRIFF,858,10,MAX,839,10,PIPER,794,10,SPIKE,1165,10,STU,1202,10,GENE,1293,10,False,20210822T061513.000Z_15000403_6151
1177,brawlBall,Wavedash,ranked,ROSA,970,10,SURGE,980,10,TICK,984,10,GALE,834,10,CARL,734,10,ROSA,807,10,True,20210822T061613.000Z_15000410_5309
1178,brawlBall,Wavedash,ranked,ROSA,1016,10,CARL,939,10,GALE,1015,10,GALE,634,10,CARL,788,10,ROSA,812,10,True,20210822T061623.000Z_15000410_5204
1179,gemGrab,Stardust Storm,ranked,MAX,767,10,CROW,747,10,STU,769,10,SPIKE,1032,10,BELLE,1133,10,CROW,1214,10,False,20210822T061736.000Z_15000403_5662
1180,brawlBall,Wavedash,ranked,CARL,945,10,GALE,1020,10,ROSA,1021,10,GALE,802,10,CARL,739,10,ROSA,785,10,True,20210822T061804.000Z_15000410_5312
1181,siege,Bot Drop,ranked,BELLE,943,10,CARL,951,10,MAX,919,10,SPIKE,916,10,BELLE,808,10,STU,819,10,True,20210822T061834.000Z_15000097_5356
1182,brawlBall,Wavedash,ranked,ROSA,976,10,SURGE,986,10,TICK,990,10,SURGE,697,10,STU,772,10,CARL,724,10,True,20210822T061935.000Z_15000410_5145
1183,bounty,Snake Prairie,ranked,BO,783,10,TARA,919,10,MORTIS,969,10,TARA,841,10,RICO,773,10,MR. P,737,10,True,20210822T061937.000Z_15000004_5022
1184,bounty,Snake Prairie,ranked,PIPER,990,10,BO,987,10,TARA,924,10,PIPER,1002,10,BO,840,10,TARA,1126,10,True,20210822T062039.000Z_15000004_5869
1185,bounty,Snake Prairie,ranked,PIPER,1028,10,GENE,230,9,BO,624,10,ROSA,950,10,PIPER,1214,10,BO,1216,10,True,20210822T062105.000Z_15000004_5262
1186,brawlBall,Wavedash,ranked,EL PRIMO,849,10,GRIFF,756,10,SPIKE,782,10,ROSA,1026,10,CARL,951,10,GALE,1025,10,False,20210822T062154.000Z_15000410_5389
1187,siege,Bot Drop,ranked,MAX,925,10,CARL,957,10,BELLE,949,10,AMBER,775,10,GRIFF,584,10,COLT,784,10,True,20210822T062222.000Z_15000097_4974
1188,bounty,Snake Prairie,ranked,BO,791,10,TARA,925,10,MORTIS,975,10,BYRON,946,10,ROSA,819,10,POCO,571,10,True,20210822T062231.000Z_15000004_5027
1189,siege,Bot Drop,ranked,MAX,931,10,CARL,963,10,BELLE,955,10,CARL,759,10,EDGAR,750,10,PENNY,718,10,True,20210822T062457.000Z_15000097_5076
1190,brawlBall,Wavedash,ranked,BIBI,806,10,FRANK,733,10,POCO,667,10,ROSA,1031,10,CARL,957,10,GALE,1030,10,True,20210822T062529.000Z_15000410_5224
1191,brawlBall,Wavedash,ranked,ROSA,982,10,TICK,996,10,SURGE,992,10,ROSA,782,10,EL PRIMO,776,10,NITA,799,10,True,20210822T062540.000Z_15000410_5327
1192,gemGrab,Stardust Storm,ranked,CROW,747,10,DARRYL,791,10,STU,708,10,STU,1205,10,SPIKE,1169,10,GENE,1296,10,False,20210822T062544.000Z_15000403_5916
1193,gemGrab,Stardust Storm,ranked,BELLE,1137,10,SPIKE,1037,10,CROW,1217,10,8-BIT,793,10,POCO,790,10,STU,732,10,True,20210822T062608.000Z_15000403_5706
1194,bounty,Snake Prairie,ranked,PIPER,793,10,POCO,750,10,BUZZ,732,10,BO,799,10,TARA,931,10,MORTIS,981,10,False,20210822T062627.000Z_15000004_4986
1195,brawlBall,Wavedash,ranked,ROSA,1020,10,CARL,947,10,GALE,1019,10,ROSA,853,10,DYNAMIKE,887,10,MR. P,881,10,True,20210822T062724.000Z_15000410_5607
1196,siege,Bot Drop,ranked,MAX,937,10,BELLE,961,10,CARL,969,10,PENNY,844,10,PAM,648,10,PIPER,740,10,True,20210822T062820.000Z_15000097_5099
1197,bounty,Snake Prairie,ranked,ROSA,940,10,PIPER,1202,10,BO,1204,10,BO,731,10,TARA,817,10,ROSA,807,10,False,20210822T062821.000Z_15000004_5701
1198,brawlBall,Wavedash,ranked,ROSA,1025,10,CARL,953,10,GALE,1024,10,CARL,817,10,GALE,760,9,ROSA,836,10,True,20210822T062907.000Z_15000410_5415
1199,bounty,Snake Prairie,ranked,EL PRIMO,819,10,SHELLY,591,10,TARA,765,10,BO,807,10,TARA,937,10,MORTIS,987,10,False,20210822T062937.000Z_15000004_4906
1200,brawlBall,Wavedash,ranked,ROSA,1030,10,CARL,959,10,GALE,1029,10,SANDY,830,10,EL PRIMO,759,10,MORTIS,780,10,True,20210822T063134.000Z_15000410_5387
1201,gemGrab,Stardust Storm,ranked,MAX,498,10,COLONEL RUFFS,870,10,EL PRIMO,907,10,SPIKE,1042,10,CROW,1220,10,BELLE,1141,10,False,20210822T063217.000Z_15000403_5678
1202,bounty,Snake Prairie,ranked,TARA,835,10,ROSA,922,10,BO,924,10,BO,814,10,TARA,943,10,MORTIS,993,10,True,20210822T063250.000Z_15000004_5431
1203,gemGrab,Stardust Storm,ranked,TARA,1099,10,SPIKE,1028,10,GENE,1120,10,COLT,532,9,GENE,1134,10,GENE,1117,10,True,20210822T063348.000Z_15000403_6030
1204,brawlBall,Wavedash,ranked,ROSA,1035,10,GALE,1034,10,CARL,965,10,STU,833,10,MORTIS,753,10,MR. P,741,10,True,20210822T063352.000Z_15000410_5361
1205,gemGrab,Stardust Storm,ranked,GENE,785,10,TARA,759,10,TARA,723,10,GENE,1299,10,STU,1208,10,SPIKE,1173,10,False,20210822T063517.000Z_15000403_5947
1206,bounty,Snake Prairie,ranked,BO,1192,10,PIPER,1190,10,ROSA,930,10,ROSA,768,10,GRIFF,766,10,EL PRIMO,792,10,True,20210822T063655.000Z_15000004_5638
1207,bounty,Snake Prairie,ranked,ROSA,810,10,BO,868,10,TARA,851,10,BO,805,10,TARA,933,10,MORTIS,983,10,False,20210822T063702.000Z_15000004_5250
1208,gemGrab,Stardust Storm,ranked,GRIFF,940,10,8-BIT,913,10,LEON,686,10,BELLE,1145,10,SPIKE,1047,10,CROW,1223,10,False,20210822T063715.000Z_15000403_5954
1209,brawlBall,Wavedash,ranked,ROSA,1040,10,CARL,971,10,GALE,1039,10,SANDY,956,10,STU,778,10,BULL,950,10,False,20210822T063742.000Z_15000410_5734
1210,brawlBall,Wavedash,ranked,SANDY,794,10,MORTIS,680,10,GRIFF,343,8,ROSA,1029,10,CARL,961,10,GALE,1028,10,False,20210822T064012.000Z_15000410_4835
1211,bounty,Snake Prairie,ranked,BO,812,10,TARA,939,10,MORTIS,989,10,ROSA,917,10,BO,919,10,TARA,918,10,True,20210822T064017.000Z_15000004_5494
1212,brawlBall,Wavedash,ranked,GALE,840,10,CARL,835,10,ROSA,860,9,ROSA,1034,10,GALE,1033,10,CARL,967,10,True,20210822T064205.000Z_15000410_5569
1213,brawlBall,Wavedash,ranked,EMZ,884,10,BIBI,960,10,TARA,952,10,FRANK,629,10,STU,868,10,ROSA,1014,10,False,20210822T064238.000Z_15000410_5307
1214,gemGrab,Stardust Storm,ranked,BELLE,1149,10,SPIKE,1052,10,CROW,1226,10,CROW,763,10,POCO,714,10,PIPER,724,10,True,20210822T064336.000Z_15000403_5628
1215,bounty,Snake Prairie,ranked,EMZ,933,10,BO,731,10,TARA,792,10,ROSA,936,10,PIPER,1194,10,BO,1196,10,True,20210822T064354.000Z_15000004_5782
1216,bounty,Snake Prairie,ranked,BO,958,10,ROSA,948,10,TARA,966,10,TARA,945,10,BO,819,10,MORTIS,995,10,False,20210822T064423.000Z_15000004_5631
1217,gemGrab,Stardust Storm,ranked,GENE,1302,10,STU,1211,10,SPIKE,1177,10,BELLE,701,9,LEON,696,10,BULL,674,7,True,20210822T064650.000Z_15000403_5761
1218,brawlBall,Wavedash,ranked,MORTIS,880,10,BIBI,788,10,BULL,758,10,ROSA,1023,10,CARL,957,10,GALE,1022,10,False,20210822T064656.000Z_15000410_5428
1219,bounty,Snake Prairie,ranked,TARA,917,10,PIPER,805,10,BO,851,10,BO,826,10,TARA,951,10,ROSA,1000,10,True,20210822T064759.000Z_15000004_5350
1220,gemGrab,Stardust Storm,ranked,RICO,287,10,LEON,742,10,PIPER,1069,10,BELLE,1153,10,CROW,1229,10,SPIKE,981,10,False,20210822T065016.000Z_15000403_5461
1221,brawlBall,Wavedash,ranked,COLT,878,10,EMZ,835,10,STU,789,10,ROSA,1028,10,GALE,1027,10,CARL,963,10,False,20210822T065141.000Z_15000410_5520
1222,bounty,Snake Prairie,ranked,COLT,729,10,TARA,795,9,BO,716,10,TARA,941,10,BO,817,10,ROSA,989,10,False,20210822T065158.000Z_15000004_4987
1223,siege,Bot Drop,ranked,PIPER,911,10,CROW,916,10,STU,972,10,GENE,912,10,STU,852,10,BARLEY,938,10,True,20210822T065314.000Z_15000097_5501
1224,bounty,Snake Prairie,ranked,ROSA,926,10,BO,1184,10,PIPER,1182,10,ROSA,765,10,BO,783,10,TARA,789,10,False,20210822T065324.000Z_15000004_5629
1225,brawlBall,Wavedash,ranked,GALE,791,10,ROSA,823,10,CARL,714,10,ROSA,1033,10,CARL,969,10,GALE,1032,10,False,20210822T065334.000Z_15000410_5362
1226,gemGrab,Stardust Storm,ranked,GENE,1305,10,STU,1214,10,SPIKE,1181,10,PIPER,809,10,EMZ,801,10,SURGE,812,10,True,20210822T065455.000Z_15000403_6122
1227,brawlBall,Wavedash,ranked,EL PRIMO,857,10,BIBI,956,10,EMZ,882,10,ROSA,1038,10,CARL,975,10,GALE,1037,10,False,20210822T065516.000Z_15000410_5745
1228,gemGrab,Stardust Storm,ranked,STU,1143,10,MORTIS,881,10,STU,747,10,BELLE,1157,10,SPIKE,987,10,CROW,1232,10,False,20210822T065628.000Z_15000403_6147
1229,bounty,Snake Prairie,ranked,SHELLY,830,10,SHELLY,943,10,TARA,740,10,TARA,947,10,BO,824,10,ROSA,995,10,False,20210822T065716.000Z_15000004_5279
1230,siege,Bot Drop,ranked,PIPER,928,10,BARLEY,928,10,STU,843,10,SPIKE,922,10,STU,686,10,PIPER,629,10,False,20210822T065727.000Z_15000097_4936
1231,brawlBall,Wavedash,ranked,ROSA,1043,10,GALE,1042,10,CARL,981,10,SURGE,600,10,STU,855,10,GENE,824,10,True,20210822T065815.000Z_15000410_5345
1232,siege,Bot Drop,ranked,JESSIE,743,10,LEON,717,10,BIBI,699,10,PIPER,918,10,BARLEY,918,10,STU,834,10,False,20210822T070101.000Z_15000097_4829
1233,gemGrab,Stardust Storm,ranked,GENE,1308,10,STU,1217,10,SPIKE,1185,10,SURGE,679,10,SPROUT,760,10,LEON,711,10,True,20210822T070134.000Z_15000403_5860
1234,brawlBall,Wavedash,ranked,GALE,644,10,ROSA,823,9,CARL,909,10,ROSA,1048,10,GALE,1047,10,CARL,987,10,False,20210822T070330.000Z_15000410_5458
1235,siege,Bot Drop,ranked,MORTIS,699,10,COLT,512,10,BO,693,10,PIPER,924,10,STU,841,10,BARLEY,924,10,False,20210822T070401.000Z_15000097_4593
1236,gemGrab,Stardust Storm,ranked,SPIKE,993,10,BELLE,1161,10,CROW,1235,10,MORTIS,848,10,BYRON,645,10,BIBI,757,10,True,20210822T070512.000Z_15000403_5639
1237,bounty,Snake Prairie,ranked,TARA,953,10,BO,714,10,ROSA,1001,10,TARA,829,10,ROSA,700,10,BO,858,10,True,20210822T070542.000Z_15000004_5055
1238,siege,Bot Drop,ranked,PIPER,930,10,STU,848,10,BARLEY,930,10,BYRON,787,10,JESSIE,700,10,CROW,667,10,True,20210822T070730.000Z_15000097_4862
1239,gemGrab,Stardust Storm,ranked,GENE,1012,10,SANDY,1049,10,CROW,930,10,GENE,1311,10,STU,1220,10,SPIKE,1189,10,False,20210822T070744.000Z_15000403_6711
1240,brawlBall,Wavedash,ranked,EMZ,877,10,STU,787,10,DYNAMIKE,893,10,ROSA,1053,10,GALE,1052,10,CARL,993,10,True,20210822T070800.000Z_15000410_5655
1241,brawlBall,Wavedash,ranked,TARA,840,10,NITA,840,10,SANDY,904,10,ROSA,1042,10,CARL,983,10,GALE,1041,10,False,20210822T070922.000Z_15000410_5650
1242,bounty,Snake Prairie,ranked,MR. P,765,10,TARA,700,10,BO,783,10,TARA,959,10,BO,722,10,ROSA,1006,10,False,20210822T070937.000Z_15000004_4935
1243,siege,Bot Drop,ranked,PIPER,936,10,BARLEY,936,10,STU,855,10,MAX,756,10,COLT,773,10,BARLEY,680,10,True,20210822T071002.000Z_15000097_4936
1244,gemGrab,Stardust Storm,ranked,SPIKE,999,10,BELLE,1165,10,CROW,1238,10,GENE,1070,10,RICO,471,9,PIPER,1004,10,True,20210822T071054.000Z_15000403_5947
1245,brawlBall,Wavedash,ranked,RICO,832,10,EL PRIMO,853,10,STU,885,10,ROSA,1047,10,CARL,989,10,GALE,1046,10,False,20210822T071204.000Z_15000410_5652
1246,gemGrab,Stardust Storm,ranked,BELLE,1169,10,SPIKE,1005,10,CROW,1241,10,BELLE,630,10,SPROUT,1104,10,TARA,561,10,False,20210822T071443.000Z_15000403_5710
1247,siege,Bot Drop,ranked,PIPER,942,10,STU,862,10,BARLEY,942,10,AMBER,756,10,NANI,721,10,PIPER,757,10,True,20210822T071449.000Z_15000097_4980
1248,bounty,Snake Prairie,ranked,NANI,874,10,EMZ,745,10,MR. P,858,10,TARA,965,10,BO,730,10,ROSA,1011,10,True,20210822T071500.000Z_15000004_5183
1249,gemGrab,Stardust Storm,ranked,GENE,997,10,SANDY,982,10,STU,994,10,GENE,1314,10,SPIKE,1193,10,STU,1223,10,False,20210822T071637.000Z_15000403_6703
1250,brawlBall,Wavedash,ranked,STU,779,10,CROW,739,10,EL PRIMO,716,10,ROSA,1052,10,CARL,995,10,GALE,1051,10,False,20210822T071638.000Z_15000410_5332
1251,siege,Bot Drop,ranked,POCO,815,10,GRIFF,340,9,STU,680,10,PIPER,948,10,BARLEY,948,10,STU,869,10,False,20210822T071751.000Z_15000097_4600
1252,bounty,Snake Prairie,ranked,TARA,955,10,BO,722,10,ROSA,1000,10,EL PRIMO,791,10,BO,706,10,SHELLY,741,10,True,20210822T071851.000Z_15000004_4915
1253,gemGrab,Stardust Storm,ranked,BELLE,1157,10,STU,988,10,CROW,1229,10,SPIKE,1246,10,AMBER,1021,10,BYRON,529,10,True,20210822T071857.000Z_15000403_6170
1254,bounty,Snake Prairie,ranked,ROSA,738,10,GRIFF,580,10,BO,552,10,TARA,961,10,BO,730,10,ROSA,1005,10,False,20210822T072209.000Z_15000004_4566
1255,siege,Bot Drop,ranked,BELLE,749,10,STU,837,10,COLT,723,10,PIPER,954,10,BARLEY,954,10,STU,876,10,False,20210822T072303.000Z_15000097_5093
