,mode,map,type,pl1_tm1_brawler,pl1_tm1_brwlr_trop,pl1_tm1_brwlr_pwr,pl2_tm1_brawler,pl2_tm1_brwlr_trop,pl2_tm1_brwlr_pwr,pl3_tm1_brawler,pl3_tm1_brwlr_trop,pl3_tm1_brwlr_pwr,pl1_tm2_brawler,pl1_tm2_brwlr_trop,pl1_tm2_brwlr_pwr,pl2_tm2_brawler,pl2_tm2_brwlr_trop,pl2_tm2_brwlr_pwr,pl3_tm2_brawler,pl3_tm2_brwlr_trop,pl3_tm2_brwlr_pwr,tm1_win,unq_battle_id
546,brawlBall,Center Stage,ranked,STU,1221,10,DARRYL,1236,10,MORTIS,1220,10,MORTIS,824,10,ROSA,795,10,JESSIE,749,10,True,20210827T200156.000Z_15000132_6045
547,brawlBall,Center Stage,ranked,RICO,819,10,SANDY,782,10,CROW,831,10,SPIKE,1014,10,BYRON,1015,10,RICO,1005,10,False,20210827T200349.000Z_15000132_5466
548,brawlBall,Center Stage,ranked,MORTIS,810,10,STU,1025,10,SANDY,793,10,COLT,1004,10,BROCK,772,10,GRIFF,914,10,False,20210827T200528.000Z_15000132_5318
549,brawlBall,Center Stage,ranked,MORTIS,818,10,MORTIS,793,10,SHELLY,792,10,BROCK,1091,10,SANDY,1075,10,RICO,1096,10,False,20210827T200534.000Z_15000132_5665
550,brawlBall,Center Stage,ranked,FRANK,871,10,BO,816,10,SHELLY,753,10,BYRON,1020,10,SPIKE,1019,10,RICO,1010,10,False,20210827T200712.000Z_15000132_5489
551,heist,G.G. Mortuary,ranked,COLT,940,10,BROCK,805,10,BELLE,992,10,COLETTE,986,10,COLT,1024,10,NANI,1032,10,True,20210827T200806.000Z_15000023_5779
552,brawlBall,Center Stage,ranked,BROCK,780,10,COLT,1009,10,GRIFF,920,10,ROSA,849,10,POCO,807,10,MORTIS,706,10,True,20210827T200822.000Z_15000132_5071
553,brawlBall,Center Stage,ranked,STU,1224,10,MORTIS,1223,10,DARRYL,1239,10,TARA,863,10,CROW,896,10,STU,814,10,False,20210827T200948.000Z_15000132_6259
554,brawlBall,Center Stage,ranked,BROCK,788,10,COLT,1014,10,GRIFF,926,10,TICK,974,10,CARL,960,10,TARA,1001,10,True,20210827T201155.000Z_15000132_5663
555,brawlBall,Center Stage,ranked,BYRON,1025,10,SPIKE,1024,10,RICO,1015,10,SPROUT,516,9,PENNY,792,10,POCO,802,10,True,20210827T201157.000Z_15000132_5174
556,heist,G.G. Mortuary,ranked,PIPER,782,10,COLT,786,10,COLETTE,799,10,COLT,1013,10,NANI,1021,10,COLETTE,976,10,False,20210827T201255.000Z_15000023_5377
557,brawlBall,Center Stage,ranked,BROCK,796,10,COLT,1019,10,GRIFF,932,10,SHELLY,873,10,STU,924,10,COLT,981,10,True,20210827T201414.000Z_15000132_5525
558,knockout,Goldarm Gulch,ranked,BROCK,857,10,PIPER,823,10,BYRON,875,10,GENE,1063,10,BROCK,788,10,MORTIS,993,10,False,20210827T201448.000Z_15000367_5399
559,brawlBall,Center Stage,ranked,SPIKE,869,10,STU,851,10,BROCK,863,10,COLT,1024,10,BROCK,804,10,GRIFF,938,10,False,20210827T201645.000Z_15000132_5349
560,brawlBall,Center Stage,ranked,ROSA,852,10,COLT,849,10,BROCK,814,10,SPIKE,1029,10,BYRON,1030,10,RICO,1020,10,False,20210827T201652.000Z_15000132_5594
561,heist,G.G. Mortuary,ranked,COLETTE,982,10,NANI,1026,10,COLT,1018,10,TICK,773,10,COLT,761,10,EDGAR,749,10,True,20210827T201857.000Z_15000023_5309
562,knockout,Goldarm Gulch,ranked,LEON,926,10,PIPER,941,10,BROCK,943,10,GENE,1068,10,MORTIS,999,10,BROCK,796,10,True,20210827T201917.000Z_15000367_5673
563,brawlBall,Center Stage,ranked,STU,1212,10,MORTIS,1211,10,DARRYL,1227,10,RICO,816,10,COLT,767,10,BYRON,763,10,True,20210827T201943.000Z_15000132_5996
564,brawlBall,Center Stage,ranked,COLT,1029,10,BROCK,811,10,GRIFF,944,10,CARL,746,10,BUZZ,782,9,RICO,741,9,True,20210827T202108.000Z_15000132_5053
565,gemGrab,Four Squared,ranked,MORTIS,950,10,BROCK,881,10,RICO,935,10,SPIKE,1000,10,SANDY,960,10,BROCK,733,10,False,20210827T202200.000Z_15000112_5459
566,knockout,Goldarm Gulch,ranked,EMZ,847,10,GENE,767,10,TICK,773,10,GENE,1057,10,MORTIS,989,10,BROCK,788,10,False,20210827T202227.000Z_15000367_5221
567,brawlBall,Center Stage,ranked,COLT,1034,10,BROCK,818,10,GRIFF,950,10,FRANK,836,10,TARA,821,10,STU,806,10,True,20210827T202320.000Z_15000132_5265
568,heist,G.G. Mortuary,ranked,EDGAR,807,10,PIPER,792,10,COLETTE,758,10,COLETTE,988,10,NANI,1031,10,COLT,1023,10,False,20210827T202441.000Z_15000023_5399
569,gemGrab,Four Squared,ranked,RICO,1000,10,SANDY,966,10,BROCK,741,10,NITA,832,10,BROCK,941,10,BUZZ,898,10,True,20210827T202443.000Z_15000112_5378
570,brawlBall,Center Stage,ranked,STU,1215,10,MORTIS,1214,10,DARRYL,1230,10,RICO,880,10,TARA,892,10,EMZ,986,10,False,20210827T202450.000Z_15000132_6417
571,brawlBall,Center Stage,ranked,COLT,1039,10,BROCK,825,10,GRIFF,956,10,MORTIS,795,10,LEON,801,10,BELLE,799,10,True,20210827T202523.000Z_15000132_5215
572,knockout,Goldarm Gulch,ranked,MORTIS,995,10,GENE,1062,10,BROCK,796,10,GENE,951,10,LEON,983,10,BROCK,996,10,True,20210827T202622.000Z_15000367_5783
573,gemGrab,Four Squared,ranked,SANDY,972,10,BROCK,749,10,RICO,1005,10,BROCK,1111,10,BUZZ,1111,10,SANDY,1111,10,False,20210827T202836.000Z_15000112_6059
574,knockout,Goldarm Gulch,ranked,LEON,872,10,BROCK,821,10,RICO,933,10,BROCK,1113,10,MORTIS,1112,10,LEON,1111,10,True,20210827T202901.000Z_15000367_5962
575,heist,G.G. Mortuary,ranked,COLETTE,994,10,COLT,1028,10,NANI,1036,10,BROCK,861,10,COLT,821,10,DARRYL,724,10,False,20210827T203015.000Z_15000023_5464
576,knockout,Goldarm Gulch,ranked,RICO,791,10,LEON,910,10,BROCK,814,10,BELLE,1000,10,MORTIS,1001,10,BROCK,804,10,True,20210827T203022.000Z_15000367_5320
577,brawlBall,Center Stage,ranked,BROCK,899,10,SANDY,910,10,SPIKE,885,10,STU,1215,10,MORTIS,1214,10,DARRYL,1230,10,True,20210827T203100.000Z_15000132_6353
578,knockout,Goldarm Gulch,ranked,BROCK,798,9,LEON,847,10,RICO,820,10,BROCK,1101,10,MORTIS,1100,10,LEON,1099,10,False,20210827T203328.000Z_15000367_5765
579,knockout,Goldarm Gulch,ranked,BROCK,795,10,MORTIS,990,10,BELLE,989,10,RICO,955,10,BROCK,989,10,LEON,940,10,True,20210827T203433.000Z_15000367_5658
580,brawlBall,Center Stage,ranked,STU,1203,10,DARRYL,1218,10,MORTIS,1202,10,SPIKE,999,10,TARA,836,10,RICO,928,10,False,20210827T203456.000Z_15000132_6386
581,heist,G.G. Mortuary,ranked,COLETTE,984,10,COLT,1017,10,NANI,1025,10,PENNY,769,10,BROCK,742,10,COLETTE,709,10,True,20210827T203513.000Z_15000023_5246
582,knockout,Goldarm Gulch,ranked,BROCK,803,10,BELLE,995,10,MORTIS,996,10,LEON,823,10,RICO,883,10,BROCK,917,10,True,20210827T203646.000Z_15000367_5417
583,knockout,Goldarm Gulch,ranked,BROCK,1105,10,LEON,1104,10,MORTIS,1104,10,LEON,906,10,RICO,791,10,BROCK,812,10,True,20210827T203648.000Z_15000367_5822
584,heist,G.G. Mortuary,ranked,COLETTE,1065,10,BROCK,1104,10,COLT,1172,10,COLT,738,10,EDGAR,736,10,JESSIE,740,10,True,20210827T203854.000Z_15000023_5555
585,knockout,Goldarm Gulch,ranked,BROCK,810,10,BELLE,1001,10,MORTIS,1002,10,BROCK,859,10,LEON,857,10,BYRON,832,10,False,20210827T203926.000Z_15000367_5361
586,gemGrab,Four Squared,ranked,BO,940,10,SANDY,908,10,BARLEY,874,10,BELLE,798,10,TICK,633,10,MORTIS,814,10,True,20210827T204037.000Z_15000112_4967
587,knockout,Goldarm Gulch,ranked,BROCK,1109,10,LEON,1108,10,MORTIS,1108,10,BEA,741,10,STU,960,10,CROW,775,10,True,20210827T204044.000Z_15000367_5801
588,heist,G.G. Mortuary,ranked,COLT,766,10,COLT,752,10,COLT,755,10,COLETTE,990,10,COLT,1022,10,NANI,1030,10,True,20210827T204054.000Z_15000023_5315
589,gemGrab,Four Squared,ranked,GRIFF,804,10,MORTIS,699,10,TICK,708,10,STU,746,9,RICO,725,10,PAM,732,10,True,20210827T204124.000Z_15000112_4414
590,knockout,Goldarm Gulch,ranked,BROCK,801,10,BELLE,990,10,MORTIS,991,10,RICO,973,10,LEON,977,10,BROCK,814,10,False,20210827T204243.000Z_15000367_5546
591,heist,G.G. Mortuary,ranked,BYRON,920,10,BROCK,930,10,COLT,958,10,COLETTE,1070,10,BROCK,1108,10,COLT,1176,10,False,20210827T204315.000Z_15000023_6162
592,knockout,Goldarm Gulch,ranked,LEON,844,10,RICO,850,10,SPROUT,844,10,BROCK,1113,10,LEON,1112,10,MORTIS,1112,10,False,20210827T204416.000Z_15000367_5875
593,gemGrab,Four Squared,ranked,BULL,735,10,STU,683,10,RICO,826,10,JESSIE,799,10,MORTIS,707,10,SHELLY,876,10,False,20210827T204424.000Z_15000112_4626
594,knockout,Goldarm Gulch,ranked,PIPER,893,10,LEON,801,10,BROCK,853,10,BROCK,792,10,MORTIS,981,10,LEON,920,10,False,20210827T204511.000Z_15000367_5240
595,heist,G.G. Mortuary,ranked,NANI,1019,10,COLT,1011,10,PIPER,960,10,BELLE,791,10,EDGAR,785,9,COLT,791,10,False,20210827T204516.000Z_15000023_5357
596,gemGrab,Four Squared,ranked,MORTIS,715,10,SHELLY,883,10,POCO,780,10,DARRYL,786,10,SANDY,849,10,PENNY,830,10,True,20210827T204659.000Z_15000112_4843
597,knockout,Goldarm Gulch,ranked,BROCK,800,10,LEON,926,10,MORTIS,987,10,SPROUT,791,10,CROW,744,10,STU,729,9,True,20210827T204805.000Z_15000367_4977
598,heist,G.G. Mortuary,ranked,DARRYL,727,9,COLT,725,10,TICK,671,10,DARRYL,806,10,COLONEL RUFFS,725,10,TICK,671,10,False,20210827T204900.000Z_15000023_4325
599,gemGrab,Four Squared,ranked,NANI,1076,10,GRIFF,1076,10,BROCK,773,10,MORTIS,723,9,BUZZ,812,10,SANDY,689,10,True,20210827T204919.000Z_15000112_5149
600,brawlBall,Center Stage,ranked,SPIKE,951,10,TARA,914,10,RICO,824,10,DARRYL,1206,10,SPIKE,1060,10,STU,1191,10,False,20210827T204938.000Z_15000132_6146
601,knockout,Goldarm Gulch,ranked,LEON,852,10,SPROUT,852,10,RICO,858,10,BROCK,807,10,MORTIS,993,10,LEON,932,10,False,20210827T204939.000Z_15000367_5294
602,gemGrab,Four Squared,ranked,SHELLY,890,10,MORTIS,723,10,NITA,731,10,MORTIS,758,10,POCO,732,10,TICK,752,10,True,20210827T204940.000Z_15000112_4586
603,knockout,Goldarm Gulch,ranked,BROCK,1117,10,MORTIS,1116,10,LEON,1116,10,BEA,912,10,TICK,751,10,MORTIS,797,10,True,20210827T205007.000Z_15000367_5809
604,heist,G.G. Mortuary,ranked,COLT,1180,10,BROCK,1112,10,COLETTE,1075,10,JESSIE,881,10,DYNAMIKE,855,10,COLT,735,10,True,20210827T205037.000Z_15000023_5838
605,heist,G.G. Mortuary,ranked,COLT,690,10,EDGAR,790,10,BUZZ,726,10,DARRYL,813,10,SPIKE,699,10,EDGAR,696,10,True,20210827T205226.000Z_15000023_4414
606,gemGrab,Four Squared,ranked,SHELLY,897,10,MORTIS,731,10,TICK,702,10,MORTIS,741,10,CROW,806,10,EMZ,731,10,False,20210827T205327.000Z_15000112_4608
607,heist,G.G. Mortuary,ranked,EMZ,752,10,JESSIE,732,10,GRIFF,754,10,DARRYL,804,10,COLT,749,10,JESSIE,709,10,False,20210827T205437.000Z_15000023_4500
608,knockout,Goldarm Gulch,ranked,BROCK,1121,10,MORTIS,1120,10,LEON,1120,10,GENE,783,10,RICO,764,10,TARA,834,10,True,20210827T205456.000Z_15000367_5742
609,gemGrab,Four Squared,ranked,NANI,1081,10,GRIFF,1081,10,BROCK,781,10,RICO,716,10,SPIKE,682,10,EMZ,715,10,True,20210827T205554.000Z_15000112_5056
610,knockout,Goldarm Gulch,ranked,LEON,938,10,MORTIS,999,10,BROCK,814,10,LEON,924,10,BROCK,877,10,RICO,981,10,True,20210827T205627.000Z_15000367_5533
611,heist,G.G. Mortuary,ranked,DYNAMIKE,757,10,DARRYL,811,10,BROCK,781,10,COLT,815,10,STU,816,10,EDGAR,805,10,True,20210827T205646.000Z_15000023_4785
612,brawlBall,Center Stage,ranked,SPIKE,1065,10,DARRYL,1209,10,STU,1195,10,EL PRIMO,838,10,ROSA,851,10,POCO,887,10,True,20210827T205709.000Z_15000132_6045
613,knockout,Goldarm Gulch,ranked,BROCK,821,10,LEON,944,10,MORTIS,1005,10,LEON,877,10,BROCK,668,10,EDGAR,867,10,True,20210827T205847.000Z_15000367_5182
614,heist,G.G. Mortuary,ranked,BROCK,1116,10,COLT,1184,10,COLETTE,1080,10,BYRON,805,10,COLT,797,10,COLT,791,10,True,20210827T205850.000Z_15000023_5773
615,heist,G.G. Mortuary,ranked,DARRYL,818,10,AMBER,699,10,STU,699,10,BROCK,736,10,JESSIE,709,10,EL PRIMO,700,8,False,20210827T205900.000Z_15000023_4361
616,knockout,Goldarm Gulch,ranked,BROCK,1125,10,LEON,1124,10,MORTIS,1124,10,PIPER,648,10,LEON,830,10,BROCK,831,10,True,20210827T205909.000Z_15000367_5682
617,brawlBall,Center Stage,ranked,MORTIS,805,10,COLT,846,10,EL PRIMO,787,10,AMBER,876,10,RICO,863,10,BROCK,851,10,False,20210827T210132.000Z_15000132_5028
618,heist,G.G. Mortuary,ranked,BROCK,906,10,PIPER,869,10,COLT,794,10,DARRYL,809,10,CARL,799,10,TICK,724,10,False,20210827T210201.000Z_15000023_4901
619,gemGrab,Four Squared,ranked,NANI,1086,10,GRIFF,1086,10,BROCK,789,10,DYNAMIKE,692,10,PENNY,615,10,CROW,693,10,True,20210827T210220.000Z_15000112_4961
620,brawlBall,Center Stage,ranked,AMBER,883,10,RICO,870,10,BROCK,858,10,SANDY,906,10,PAM,884,10,JESSIE,837,10,False,20210827T210253.000Z_15000132_5238
621,heist,G.G. Mortuary,ranked,GALE,982,10,BUZZ,796,10,DARRYL,808,10,COLT,740,10,DYNAMIKE,768,10,TICK,717,10,True,20210827T210329.000Z_15000023_4811
622,brawlBall,Center Stage,ranked,BULL,910,10,GALE,1032,10,MORTIS,787,10,STU,1199,10,DARRYL,1212,10,SPIKE,1070,10,False,20210827T210423.000Z_15000132_6210
623,heist,G.G. Mortuary,ranked,COLETTE,1085,10,COLT,1188,10,BROCK,1120,10,BROCK,840,10,PENNY,865,10,COLT,908,10,True,20210827T210523.000Z_15000023_6006
624,brawlBall,Center Stage,ranked,TARA,805,10,SPIKE,849,10,BROCK,806,10,AMBER,874,10,BROCK,849,10,RICO,861,10,False,20210827T210624.000Z_15000132_5044
625,knockout,Goldarm Gulch,ranked,BROCK,897,10,LEON,889,10,RICO,866,10,BROCK,828,10,LEON,950,10,MORTIS,1010,10,False,20210827T210630.000Z_15000367_5440
626,heist,G.G. Mortuary,ranked,STU,725,10,BIBI,724,10,DARRYL,816,10,DYNAMIKE,834,10,COLT,757,10,EL PRIMO,692,10,True,20210827T210656.000Z_15000023_4548
627,knockout,Goldarm Gulch,ranked,BUZZ,832,10,BROCK,813,10,BROCK,783,10,BROCK,1129,10,MORTIS,1128,10,LEON,1128,10,True,20210827T210658.000Z_15000367_5813
628,brawlBall,Center Stage,ranked,TARA,953,10,BROCK,903,10,LEON,943,10,SPIKE,1075,10,DARRYL,1215,10,STU,1203,10,True,20210827T210709.000Z_15000132_6292
629,brawlBall,Center Stage,ranked,AMBER,881,10,RICO,868,10,BROCK,856,10,GRIFF,787,10,COLT,725,10,BIBI,710,10,True,20210827T210804.000Z_15000132_4827
630,heist,G.G. Mortuary,ranked,BROCK,651,10,JESSIE,649,10,DARRYL,823,10,BROCK,721,10,SPIKE,741,10,JESSIE,748,10,True,20210827T210820.000Z_15000023_4333
631,gemGrab,Four Squared,ranked,DARRYL,698,10,MORTIS,660,10,LOU,724,10,NANI,1091,10,GRIFF,1091,10,BROCK,797,10,False,20210827T210942.000Z_15000112_5061
632,brawlBall,Center Stage,ranked,CROW,885,10,SQUEAK,634,10,EL PRIMO,903,10,SPIKE,1064,10,STU,1191,10,DARRYL,1203,10,False,20210827T210956.000Z_15000132_5880
633,heist,G.G. Mortuary,ranked,BROCK,668,10,COLT,741,10,MORTIS,694,10,GALE,988,10,DARRYL,815,10,BUZZ,804,10,False,20210827T211016.000Z_15000023_4710
634,brawlBall,Center Stage,ranked,AMBER,888,10,RICO,875,10,BROCK,863,10,TARA,824,10,COLT,757,10,MORTIS,749,10,True,20210827T211017.000Z_15000132_4956
635,knockout,Goldarm Gulch,ranked,BROCK,1117,10,MORTIS,1116,10,LEON,1116,10,RICO,836,10,LEON,803,10,GENE,847,10,True,20210827T211026.000Z_15000367_5835
636,knockout,Goldarm Gulch,ranked,BELLE,950,10,GENE,772,10,BUZZ,833,10,BROCK,828,10,LEON,950,10,MORTIS,1010,10,False,20210827T211140.000Z_15000367_5343
637,brawlBall,Center Stage,ranked,GENE,833,10,SPIKE,813,10,MAX,835,10,AMBER,895,10,BROCK,870,10,RICO,882,10,False,20210827T211146.000Z_15000132_5128
638,heist,G.G. Mortuary,ranked,DARRYL,830,10,COLT,762,10,JESSIE,702,10,8-BIT,894,10,COLETTE,890,10,COLT,777,10,False,20210827T211221.000Z_15000023_4855
639,heist,G.G. Mortuary,ranked,BROCK,1124,10,COLETTE,1090,10,COLT,1192,10,PENNY,765,10,DARRYL,779,10,COLT,788,10,True,20210827T211255.000Z_15000023_5738
640,brawlBall,Center Stage,ranked,SANDY,890,10,COLETTE,924,10,EMZ,920,10,MAX,885,10,RICO,889,10,BROCK,877,10,True,20210827T211346.000Z_15000132_5385
641,knockout,Goldarm Gulch,ranked,BROCK,1121,10,MORTIS,1120,10,LEON,1120,10,COLT,869,10,STU,891,10,CARL,849,10,True,20210827T211449.000Z_15000367_5970
642,heist,G.G. Mortuary,ranked,MAX,867,10,DARRYL,821,10,TICK,750,10,EDGAR,980,10,SPROUT,998,10,BROCK,646,10,True,20210827T211559.000Z_15000023_5062
643,heist,G.G. Mortuary,ranked,BO,640,10,EMZ,548,10,DYNAMIKE,700,10,GALE,994,10,DARRYL,822,10,BUZZ,811,10,False,20210827T211559.000Z_15000023_4515
644,brawlBall,Center Stage,ranked,BYRON,885,10,RICO,880,10,BROCK,868,10,SPIKE,1069,10,STU,1195,10,DARRYL,1206,10,False,20210827T211636.000Z_15000132_6103
645,gemGrab,Four Squared,ranked,MORTIS,683,10,EL PRIMO,686,7,MORTIS,800,10,NANI,1096,10,GRIFF,1096,10,BROCK,805,10,False,20210827T211646.000Z_15000112_5166
646,gemGrab,Four Squared,ranked,RICO,875,10,PIPER,973,10,MORTIS,978,10,LEON,980,10,GENE,900,10,SPIKE,980,10,False,20210827T211710.000Z_15000112_5686
647,knockout,Goldarm Gulch,ranked,BUZZ,788,10,BROCK,795,10,LEON,943,10,BROCK,835,10,MORTIS,1015,10,LEON,956,10,False,20210827T211726.000Z_15000367_5332
648,gemGrab,Four Squared,ranked,PENNY,599,9,TARA,605,8,MORTIS,694,10,JESSIE,607,10,TICK,644,10,DYNAMIKE,612,10,True,20210827T211916.000Z_15000112_3761
649,heist,G.G. Mortuary,ranked,TICK,766,10,BROCK,765,10,NITA,685,9,DARRYL,828,10,SHELLY,749,10,BROCK,697,10,False,20210827T211924.000Z_15000023_4490
650,brawlBall,Center Stage,ranked,BYRON,879,10,RICO,874,10,BROCK,1001,10,RICO,947,10,SPIKE,920,10,NITA,934,10,False,20210827T211926.000Z_15000132_5555
651,gemGrab,Four Squared,ranked,SPIKE,986,10,GENE,906,10,LEON,986,10,JESSIE,906,10,RICO,855,10,MORTIS,928,10,True,20210827T211928.000Z_15000112_5567
652,knockout,Goldarm Gulch,ranked,BROCK,842,10,MORTIS,1020,10,LEON,962,10,RICO,946,10,LEON,877,10,BROCK,886,10,True,20210827T212050.000Z_15000367_5533
653,brawlBall,Center Stage,ranked,SPIKE,980,10,RICO,946,10,ROSA,888,10,SPIKE,1074,10,STU,1199,10,DARRYL,1209,10,True,20210827T212058.000Z_15000132_6296
654,gemGrab,Four Squared,ranked,MORTIS,805,10,DARRYL,908,10,BROCK,937,10,SPIKE,992,10,LEON,992,10,GENE,912,10,False,20210827T212112.000Z_15000112_5546
655,heist,G.G. Mortuary,ranked,BROCK,1128,10,COLETTE,1095,10,COLT,1196,10,DYNAMIKE,887,10,BROCK,798,10,COLT,781,10,True,20210827T212130.000Z_15000023_5885
656,knockout,Goldarm Gulch,ranked,RICO,684,10,LEON,788,10,BROCK,536,9,BROCK,1125,10,MORTIS,1124,10,LEON,1124,10,False,20210827T212146.000Z_15000367_5381
657,gemGrab,Four Squared,ranked,PENNY,513,10,SPIKE,706,10,MORTIS,702,10,CROW,686,10,BYRON,406,8,MORTIS,708,10,False,20210827T212147.000Z_15000112_3721
658,heist,G.G. Mortuary,ranked,DARRYL,835,10,NITA,737,10,BROCK,700,10,SPROUT,733,10,COLT,733,10,AMBER,773,10,True,20210827T212245.000Z_15000023_4511
659,knockout,Goldarm Gulch,ranked,BROCK,808,10,GENE,854,10,MORTIS,724,10,BROCK,849,10,MORTIS,1025,10,LEON,968,10,False,20210827T212301.000Z_15000367_5228
660,gemGrab,Four Squared,ranked,RICO,884,10,BEA,986,10,LEON,974,10,SPIKE,998,10,BELLE,1000,10,LEON,998,10,False,20210827T212320.000Z_15000112_5840
661,brawlBall,Center Stage,ranked,SANDY,500,10,GENE,939,10,COLONEL RUFFS,0,4,SPIKE,1063,10,STU,1187,10,DARRYL,1197,10,False,20210827T212346.000Z_15000132_4886
662,gemGrab,Four Squared,ranked,BELLE,725,10,GENE,584,10,TARA,717,10,MORTIS,694,10,EMZ,728,10,GALE,665,10,True,20210827T212346.000Z_15000112_4113
663,gemGrab,Four Squared,ranked,MORTIS,728,8,MORTIS,711,10,MORTIS,815,10,NANI,1101,10,GRIFF,1101,10,BROCK,812,10,False,20210827T212409.000Z_15000112_5268
664,gemGrab,Four Squared,ranked,EDGAR,688,10,FRANK,666,10,COLT,666,10,JESSIE,700,10,MORTIS,687,10,GENE,723,10,True,20210827T212604.000Z_15000112_4130
665,heist,G.G. Mortuary,ranked,PENNY,736,10,BROCK,723,10,JESSIE,687,10,DARRYL,842,10,SPROUT,643,10,COLT,744,10,False,20210827T212611.000Z_15000023_4375
666,knockout,Goldarm Gulch,ranked,BROCK,1129,10,MORTIS,1128,10,LEON,1128,10,BYRON,684,10,GENE,870,10,BUZZ,810,10,False,20210827T212622.000Z_15000367_5749
667,gemGrab,Four Squared,ranked,MORTIS,788,10,STU,801,10,PENNY,748,10,SPIKE,1004,10,BELLE,1005,10,LEON,1004,10,False,20210827T212644.000Z_15000112_5350
668,knockout,Goldarm Gulch,ranked,BROCK,856,10,MORTIS,1030,10,LEON,974,10,LEON,868,10,RICO,800,10,MORTIS,785,10,False,20210827T212804.000Z_15000367_5313
669,heist,G.G. Mortuary,ranked,PENNY,702,10,JESSIE,704,10,COLT,741,10,DARRYL,849,10,COLT,724,10,TICK,698,10,True,20210827T212936.000Z_15000023_4418
670,knockout,Goldarm Gulch,ranked,TICK,799,10,BROCK,763,10,STU,749,9,BROCK,847,10,MORTIS,1019,10,LEON,964,10,False,20210827T213056.000Z_15000367_5141
671,brawlBall,Center Stage,ranked,SPIKE,1068,10,STU,1191,10,DARRYL,1201,10,AMBER,834,10,RICO,814,10,SQUEAK,837,10,True,20210827T213124.000Z_15000132_5945
672,gemGrab,Four Squared,ranked,MORTIS,733,10,TICK,712,10,MORTIS,640,10,NANI,1105,10,GRIFF,1105,10,BROCK,819,10,False,20210827T213143.000Z_15000112_5114
673,gemGrab,Four Squared,ranked,BULL,974,10,JESSIE,790,10,SANDY,835,10,SPIKE,1009,10,BELLE,1010,10,LEON,1009,10,False,20210827T213238.000Z_15000112_5627
674,knockout,Goldarm Gulch,ranked,BROCK,854,10,MORTIS,1024,10,LEON,970,10,TICK,849,10,LEON,891,10,PIPER,944,10,True,20210827T213331.000Z_15000367_5532
675,heist,G.G. Mortuary,ranked,COLT,856,10,BROCK,707,10,EL PRIMO,607,7,EDGAR,982,10,PENNY,960,10,TICK,930,10,True,20210827T213426.000Z_15000023_5042
676,gemGrab,Four Squared,ranked,SPROUT,798,10,RICO,918,10,JESSIE,960,10,SPIKE,1014,10,BELLE,1015,10,LEON,1014,10,False,20210827T213438.000Z_15000112_5719
677,knockout,Goldarm Gulch,ranked,MORTIS,1116,10,BROCK,1117,10,LEON,1116,10,LEON,879,10,EDGAR,763,10,PIPER,806,10,False,20210827T213441.000Z_15000367_5797
678,gemGrab,Four Squared,ranked,SPIKE,1019,10,LEON,1019,10,BELLE,1020,10,BROCK,989,10,RICO,992,10,MORTIS,991,10,True,20210827T213655.000Z_15000112_6030
679,knockout,Goldarm Gulch,ranked,GENE,867,10,MORTIS,857,10,LEON,818,10,BROCK,861,10,MORTIS,1029,10,LEON,976,10,True,20210827T213738.000Z_15000367_5408
680,knockout,Goldarm Gulch,ranked,LEON,720,10,BROCK,889,10,PIPER,890,10,BROCK,852,10,MORTIS,1018,10,LEON,966,10,True,20210827T214002.000Z_15000367_5335
681,gemGrab,Four Squared,ranked,NANI,1109,10,GRIFF,1109,10,BROCK,826,10,EMZ,572,10,BUZZ,711,10,GRIFF,638,10,True,20210827T214036.000Z_15000112_4965
682,gemGrab,Four Squared,ranked,SANDY,757,10,LEON,834,10,STU,795,10,SPIKE,1024,10,BELLE,1025,10,LEON,1024,10,False,20210827T214051.000Z_15000112_5459
683,brawlBall,Center Stage,ranked,MORTIS,680,10,RICO,881,10,BROCK,757,10,POCO,972,10,SHELLY,934,10,CROW,960,10,False,20210827T214241.000Z_15000132_5184
684,knockout,Goldarm Gulch,ranked,BUZZ,839,10,GENE,899,10,LEON,706,10,BROCK,843,10,MORTIS,1007,10,LEON,956,10,False,20210827T214245.000Z_15000367_5250
685,brawlBall,Center Stage,ranked,BROCK,749,10,MORTIS,673,10,RICO,872,10,JACKY,1081,10,POCO,1085,10,FRANK,1060,10,True,20210827T214432.000Z_15000132_5520
686,heist,G.G. Mortuary,ranked,JESSIE,799,10,COLT,701,10,TARA,742,10,DARRYL,840,10,DYNAMIKE,650,10,CARL,534,10,False,20210827T214601.000Z_15000023_4266
687,brawlBall,Center Stage,ranked,RICO,882,10,MORTIS,685,10,BROCK,761,10,BROCK,1233,10,SPIKE,1240,10,TARA,1166,10,False,20210827T214625.000Z_15000132_5967
688,heist,G.G. Mortuary,ranked,PIPER,765,10,BROCK,757,10,COLT,823,10,COLETTE,874,10,BROCK,927,10,BARLEY,902,10,False,20210827T214711.000Z_15000023_5048
689,brawlBall,Center Stage,ranked,TARA,801,10,RICO,850,10,BROCK,755,10,DYNAMIKE,883,10,DARRYL,960,10,GRIFF,896,10,False,20210827T214820.000Z_15000132_5145
690,gemGrab,Four Squared,ranked,EL PRIMO,849,10,RICO,716,10,MORTIS,652,10,GRIFF,1113,10,NANI,1113,10,BROCK,833,10,False,20210827T214901.000Z_15000112_5276
